ID,VAR1,VAR2,VAR3,OUTCOME
37859,53,0,46.2,0
38481,42,0,0,0
40888,79,0,0,1
26445,85,0,1540.17,1
33095,63,0,4.25,1
37258,82,0,0,1
37336,81,0,1027.75,1
44678,64,0,0,1
34831,71,0,361.55,0
32142,21,0,0,1
37003,63,0,0,1
38487,77,0,0,0
40656,59,0,25.7833,1
25665,43,0,0,1
26050,69,0,9.5,0
37272,22,0,135.05,1
34392,83,0,0,1
41640,44,0,0,1
37276,69,0,20.25,1
38491,85,0,222.833,1
37534,35,0,0,0
37535,55,0,0,1
35703,78,0,23.6833,1
37352,46,0,0,1
28615,46,0,0,1
38582,39,0,2,0
38662,51,0,23.3667,1
40903,81,0,0,1
38867,86,0,0,0
39323,93,0,40.35,1
38661,69,0,310.583,1
35560,81,0,32.3833,1
31249,88,0,51.45,1
40872,68,0,100.45,0
38874,89,0,510.617,1
41188,83,0,0,1
38669,95,0,25.0667,0
41096,90,0,2222.48,1
43538,74,0,0,1
38477,84,0,9.41667,1
38553,73,0,0,1
44499,24,0,7.9,0
38843,52,0,146.383,1
28046,21,0,0,1
43334,16,0,0,1
27021,24,0,0,1
40654,35,0,0,1
40006,36,0,0,0
38873,79,0,0,1
41828,33,0,55.1,1
36319,56,0,0,0
28983,18,0,0,0
40369,28,0,4.95,0
44510,30,0,0,0
31337,25,0,0,0
35310,71,0,0,1
42030,22,0,0,0
28144,30,0,0,1
38849,44,0,0,0
41104,46,0,0,1
37640,24,0,0,1
27211,30,0,0,0
39479,24,0,2.16667,1
36691,66,0,369.117,1
37774,32,0,0,1
35161,16,0,0,0
27003,22,0,0,1
26143,17,0,0,0
40358,85,0,103.75,1
32074,39,0,0,0
41801,20,0,0,1
34009,28,0,0,0
25109,27,0,7.4,1
34518,28,0,0,0
28610,26,0,0,0
28352,20,0,0,0
26457,27,0,0,1
31604,35,0,0,1
42843,45,0,5.63333,1
33278,51,0,0,1
38570,80,0,0,1
41118,25,0,0,1
41208,41,0,0,1
37273,23,0,23.2667,0
33571,86,0,920.717,1
41121,60,0,26.1167,1
25295,48,0,0,1
25332,37,0,0,0
27755,78,0,0,1
35127,45,0,0,1
39321,59,0,46.55,0
40274,72,0,0,0
39868,24,0,21.9,1
38497,22,0,0,0
28160,51,0,0,0
43671,28,0,0,0
28331,50,0,0,1
38868,32,0,0,1
43907,74,0,0,1
41186,87,0,699.683,1
43813,83,0,0,1
38587,74,0,53.75,1
33615,52,0,0,1
37505,43,0,0,1
36806,62,0,30.1667,1
27724,36,0,0,1
40122,32,0,0,0
39978,35,0,25,0
33257,29,0,0,1
40639,23,0,0,1
37256,22,0,0,1
38375,35,0,0,1
31128,36,0,0,0
40747,26,0,0,0
26997,22,0,18.8,0
43713,77,0,0,1
44010,40,0,0,1
31492,62,0,0,1
44126,85,0,3.66667,1
37065,52,0,0,0
25821,33,0,0,1
25551,49,0,0,0
44492,62,0,0,1
34935,68,0,0,1
26885,51,0,13.0667,1
27461,58,0,2.86667,0
43406,62,0,0,0
30457,55,0,5.5,1
44864,61,0,0,0
25459,41,0,0,0
30536,26,0,0,0
43802,41,0,0,0
41106,67,0,0,0
38624,60,0,0,1
29027,43,0,93.5,0
37269,45,0,0,1
42720,30,0,2.56667,0
43026,21,0,0,1
37335,30,0,0,1
36268,27,0,0,0
41209,21,0,0,0
38027,22,0,0,0
27151,46,0,0,1
38655,44,0,0,1
40895,27,0,0,1
44829,30,0,0,0
36240,22,0,0,0
41122,23,0,0,0
37350,42,0,243.533,0
38556,51,0,0,0
26140,26,0,0,1
28298,31,0,0,0
37020,49,0,0,1
41126,20,0,0,1
42648,90,0,357.6,1
26403,75,0,46.8,1
25898,85,0,0,1
37281,80,0,5.35,1
29502,46,0,0,0
38016,86,0,0,1
37356,30,0,0,1
36519,50,0,0,1
28594,25,0,0,0
38492,24,0,0,0
28181,31,0,0,0
36696,31,0,0,1
39984,25,0,0,0
31657,28,0,0,0
27830,63,0,0,1
34044,26,0,0,0
37121,41,0,33.2833,1
37616,54,0,58.45,1
43909,27,0,67.7333,0
25858,45,0,0,1
40326,31,0,3.7,0
34997,22,0,1.75,1
44339,66,0,0,1
29057,20,0,0,1
41103,25,0,9.75,1
29603,21,0,0,0
36087,37,0,0,1
37371,41,0,0,0
34525,61,0,15.2,1
41190,37,0,43.1333,1
40465,18,0,0,1
33874,48,0,0,1
37294,21,0,0,0
30514,66,0,0,1
43203,88,0,0,1
38554,27,0,0,0
29212,85,0,89.2833,1
38844,51,0,0,0
41200,67,0,0,1
37257,68,0,0,1
41800,73,0,228.367,1
33611,24,0,0,1
38557,61,0,0,1
34019,28,0,0,0
41194,23,0,0,0
42983,50,0,0,0
42188,21,0,0,0
29166,31,0,0,1
40889,32,0,0,1
37005,42,0,0,1
30585,62,0,0,1
40892,24,0,0,0
41119,89,0,0,0
40896,35,0,150.733,1
29469,21,0,0,1
25677,31,0,16.7667,1
31648,34,0,0,1
41215,51,0,0,0
37351,41,0,0,0
31259,20,0,0,0
38490,49,0,0,0
35128,30,0,0,1
38576,31,0,0,1
40900,18,0,16.1833,0
38863,21,0,0,1
29944,27,0,0,1
38012,26,0,0,1
43585,41,0,0,0
41898,27,0,0,0
43056,22,0,0,0
36911,28,0,0,0
40008,71,0,0,0
26023,51,0,213.833,1
43931,31,0,0,0
33060,64,0,0,1
30827,41,0,108.967,1
40962,26,0,0,1
31020,32,0,0,0
44638,37,0,0,0
37495,20,0,0,0
39135,78,0,0,1
41117,22,0,0,1
34257,40,0,4.16667,1
44200,93,0,2.68333,1
29091,73,0,489.3,1
37362,63,0,0,1
40874,81,0,364.85,0
41262,37,0,31.8667,1
35721,78,0,25.0667,0
37367,63,0,0,0
37372,66,0,0,0
28590,80,0,198.033,0
34276,33,0,0,1
44504,67,0,7.16667,0
25235,84,0,37.4167,1
31327,59,0,3.5,1
35188,56,0,3.66667,0
38639,66,0,0,1
40885,65,0,336.583,1
41201,30,0,0,0
35067,24,0,0,0
42393,90,0,812,1
25130,39,0,1.33333,0
26590,47,0,0,0
38654,50,0,0,0
41294,56,0,0,0
40893,34,0,2.5,0
38857,52,0,0,1
41211,60,0,0,1
37341,83,0,4.58333,1
33156,51,0,0,0
38656,59,0,0,1
29933,34,0,0,1
39612,59,0,0,1
35638,82,0,0,1
40897,56,0,0,1
36443,31,0,0,1
38861,49,0,0,0
41124,61,0,6.1,1
43601,24,0,0,1
25997,46,0,0,1
33106,58,0,0,0
37344,83,0,6.15,1
40901,64,0,0,1
41127,86,0,0,1
41219,72,0,10.6833,1
37279,72,0,32.5,1
31814,50,0,7.06667,0
33564,61,0,0,1
38494,71,0,0,0
38579,20,0,3.96667,1
28207,30,0,116.583,1
31856,44,0,0,1
30580,26,0,0,1
26557,28,0,9.01667,1
36179,34,0,0,1
31094,27,0,0,0
40875,29,0,0,0
37023,48,0,0,1
33819,26,0,0,1
27037,27,0,0,0
37363,33,0,43.15,1
38329,29,0,0,0
29608,30,0,0,0
30662,51,0,0,0
38666,30,0,0,1
40882,19,0,0,0
27835,59,0,0,1
43584,24,0,0,0
37029,46,0,0,1
38470,23,0,0,0
40648,33,0,0,1
38640,50,0,0,1
27475,68,0,0,1
38845,35,0,0,1
41108,64,0,0,1
37251,73,0,2.5,1
41569,33,0,0,0
41203,51,0,3.08333,1
38026,66,0,0,1
41116,89,0,0,0
41205,71,0,0,0
29637,29,0,0,1
36226,63,0,0,1
38852,33,0,0,1
39474,28,0,0,1
35857,21,0,0,1
40894,36,0,0,1
29739,26,0,0,1
38488,23,0,0,1
31841,33,0,0,0
37541,24,0,0,0
37011,70,0,69.4333,0
31969,30,0,8.51667,0
37346,72,0,0,1
35882,49,0,3.21667,1
34980,22,0,0,1
30256,76,0,0,1
38987,86,0,0,1
41128,21,0,55.9833,0
31523,54,0,0,1
38495,42,0,0,1
38580,58,0,0,1
40904,33,0,0,0
31465,19,0,0,0
28878,45,0,0,0
37358,23,0,0,1
38585,50,0,15.65,1
26725,75,0,0,0
27017,25,0,9.55,1
38871,47,0,0,1
36704,36,0,0,0
26341,35,0,0,1
37287,23,0,0,0
38498,31,0,0,1
38589,22,0,0,0
41195,31,0,0,0
41636,32,0,0,0
38552,27,0,0,1
28054,35,0,0,1
37030,67,0,122.3,0
42972,26,0,0,0
30709,46,0,0,0
38478,39,0,3.8,1
30566,42,0,3.26667,1
38846,42,0,0,1
36992,75,0,0,0
37332,40,0,2.13333,1
35466,76,0,53.1333,1
38647,68,0,0,0
38561,34,0,26.7167,1
41112,86,0,0,1
28664,22,0,0,0
29517,31,0,0,0
39326,27,0,0,1
25820,49,0,0,1
44344,65,0,5.41667,1
40417,37,0,0,1
28361,21,0,0,1
37007,27,0,0,1
41213,76,0,0,0
26413,61,0,0,1
36790,42,0,0,0
30605,22,0,0,1
38547,45,0,0,1
38658,31,0,0,1
37012,14,0,0,0
41125,21,0,78.9,1
38872,88,0,0,1
26450,60,0,0,1
30515,44,0,0,1
26344,24,0,0,0
41164,32,0,0,0
35212,25,0,0,1
41216,24,0,66.15,0
41050,72,0,25.9333,1
28877,47,0,0,1
42257,21,0,0,1
33551,26,0,0,1
34011,43,0,0,1
43605,47,0,0,0
28333,38,0,52.05,0
43603,51,0,0,1
35074,23,0,0,1
30527,23,0,0,1
38644,50,0,0,0
36881,91,0,253.083,1
41825,27,0,0,1
32915,35,0,0,0
35046,28,0,0,1
35723,40,0,0,1
38233,87,0,80.3167,1
40741,83,0,3.66667,1
38472,80,0,206.417,1
38238,32,0,0,1
30283,32,0,2191.7,0
41748,27,0,0,0
30446,24,0,0,0
39646,56,0,23.4333,1
30625,28,0,0,1
43991,90,0,217.833,1
42528,50,0,3164.17,1
27006,61,0,0,0
29609,48,0,0,1
27163,85,0,1278.55,0
42726,85,0,48.65,1
44115,29,0,0,1
37807,36,0,0,0
26040,28,0,0,1
38994,58,0,0,0
26855,66,0,0,1
30584,57,0,6.75,1
41889,62,0,0,1
36218,30,0,0,1
44280,86,0,7,1
37031,31,0,0,1
38295,52,0,0,1
37632,44,0,0,1
40130,73,0,0,1
44396,55,0,0,1
42119,20,0,0,1
32433,34,0,0,1
39936,19,0,0,0
44119,51,0,0,0
32165,59,0,0,1
33097,53,0,0,1
35876,41,0,0,0
31646,53,0,0,1
43700,74,0,0,1
42270,52,0,0,1
41290,68,0,0,1
30882,54,0,0,0
39562,82,0,460.467,1
35825,62,0,0,1
28865,60,0,0,1
33687,77,0,3.11667,1
33584,37,0,0,0
36602,80,0,0,1
42032,50,0,0,1
41645,64,0,0,1
37333,31,0,49.2833,1
25877,81,0,0,0
38355,83,0,0,0
33624,53,0,0,1
30849,39,0,0,0
37785,52,0,0,1
29488,39,0,0,1
27859,32,0,0,1
35753,24,0,0,0
38230,37,0,0,1
37234,61,0,0,1
38068,56,0,48.1667,1
38234,25,0,0,1
39919,24,0,0,0
37242,39,0,0,1
26577,61,0,378.8,1
38072,23,0,0,0
39579,20,0,0,0
30870,21,0,0,0
32091,29,0,14.65,1
27845,26,0,0,1
38848,44,0,2.26667,1
36987,55,0,0,0
44609,74,0,0,1
35574,55,0,0,0
37710,39,0,8.96667,1
38296,42,0,35.9833,1
38369,79,0,0,1
37024,41,0,77.6,1
38641,49,0,0,1
25605,73,0,2.41667,0
28047,70,0,0,1
35590,42,0,0,1
36325,74,0,0,0
37783,76,0,574.8,1
43051,21,0,0,0
42051,63,0,0,1
39228,22,0,0,0
30880,36,0,0,1
41163,47,0,0,1
35779,31,0,83.2833,1
38084,22,0,0,0
32341,28,0,0,1
41736,18,0,0,1
42307,23,0,0,1
39586,68,0,0,1
26585,33,0,0,0
39922,37,0,0,0
29093,63,0,46.05,1
31012,59,0,0,1
32486,57,0,0,1
29602,48,0,0,1
42067,33,0,3.41667,0
42322,59,0,0,0
41516,20,0,0,1
39580,39,0,0,1
39649,20,0,0,1
41759,80,0,0,0
39928,55,0,0,1
42036,38,0,114.317,0
31585,55,0,189.75,0
34233,24,0,0,0
39583,26,0,0,0
39653,19,0,0,1
37808,24,0,0,0
44016,20,0,68.2833,0
35872,62,0,0,1
37397,26,0,0,1
32194,68,0,0,1
40377,28,0,0,1
39587,27,0,0,0
32202,32,0,0,1
41805,25,0,0,0
31879,61,0,8.25,1
37239,63,0,0,1
27200,43,0,0,0
38551,26,0,0,1
27121,88,0,5.88333,1
41965,58,0,0,1
36316,58,0,0,1
39623,19,0,0,0
33681,73,0,0,0
31262,36,0,0,0
30428,85,0,0,0
25685,24,0,0,1
33109,20,0,28.5667,1
30697,20,0,22.2,1
41733,39,0,0,1
32734,23,0,0,1
29338,37,0,0,1
42055,29,0,4.03333,1
26863,71,0,0,1
38060,25,0,93.5,1
39491,22,0,0,0
43791,32,0,0,0
37791,45,0,165.767,1
41682,27,0,0,1
41969,35,0,0,0
28242,64,0,0,0
38064,20,0,0,0
26677,32,0,0,1
39575,33,0,0,0
39923,40,0,0,0
29067,52,0,0,1
39917,28,0,0,1
36475,34,0,0,1
44023,37,0,0,1
42058,69,0,0,1
35848,25,0,0,0
38235,23,0,0,1
35868,29,0,0,1
38069,41,0,0,0
41751,34,0,0,0
41975,37,0,281.667,0
38073,19,0,26.3333,0
42806,21,0,90.7,0
27856,82,0,3.58333,1
30258,48,0,1.3,0
29657,29,0,0,1
35738,18,0,0,1
36513,27,0,0,0
41974,31,0,0,1
39658,22,0,0,0
29633,70,0,0,1
37794,28,0,0,1
37515,34,0,0,1
44590,93,0,1349.18,1
36063,37,0,52.0333,1
42826,37,0,23.8,1
36303,20,0,0,1
38055,50,0,0,1
27527,38,0,8.51667,1
26336,66,0,156.933,0
31881,55,0,150.417,0
42124,21,0,31.5667,1
27019,36,0,0,0
26014,68,0,16.7667,1
38089,28,0,0,1
27801,31,0,0,1
40329,41,0,0,1
42018,76,0,0,1
31360,75,0,3.16667,1
41723,29,0,0,1
29201,36,0,0,1
25136,36,0,0,1
36461,37,0,0,0
37770,47,0,0,1
38061,63,0,13.8667,0
38231,49,0,0,0
35627,35,0,0,1
35789,86,0,0,1
39492,61,0,0,1
37458,55,0,104.45,1
41738,44,0,0,1
44400,35,0,0,0
39494,90,0,3,1
41744,58,0,0,1
37795,40,0,0,1
29610,76,0,0,1
38070,33,0,212.967,1
38236,54,0,55.4667,1
32182,74,0,251.433,1
37799,50,0,0,1
38074,42,0,0,1
41564,50,0,0,1
39581,39,0,0,1
39650,67,0,0,1
41756,88,0,88.0833,1
33290,25,0,0,0
44780,54,0,99.3833,1
39654,28,0,0,1
31829,27,0,0,0
30011,37,0,0,1
39504,39,0,0,1
39588,24,0,0,1
30735,33,0,0,1
33616,40,0,0,1
41952,24,0,0,1
30991,22,0,0,1
35742,30,0,0,0
37811,19,0,0,0
26358,17,0,0,0
39929,33,0,0,1
39901,20,0,0,0
41960,60,0,0,1
36207,34,0,0,1
31552,65,0,0,1
41962,65,0,7.05,1
38227,45,0,0,0
39568,73,0,0,1
32019,51,0,5.4,1
39009,62,0,0,0
39910,49,0,0,1
37787,22,0,0,1
33882,22,0,0,1
37792,55,0,0,1
33903,58,0,0,1
40734,37,0,0,1
29650,38,0,0,1
26980,69,0,0,1
40295,62,0,4.16667,1
41976,53,0,0,0
35873,72,0,0,1
37781,80,0,17.1167,1
27338,41,0,0,0
42724,38,0,0,1
37802,30,0,0,0
32133,21,0,0,1
42033,19,0,0,0
41718,27,0,0,0
39930,38,0,0,1
27804,21,0,4.16667,1
36205,28,0,0,1
40971,40,0,0,1
38081,60,0,98.7667,1
29077,26,0,0,0
39573,44,0,0,1
44430,31,0,0,0
26253,34,0,0,0
37573,26,0,0,0
39571,62,0,192.75,1
42718,37,0,0,0
43441,86,0,0,0
42026,23,0,0,1
29507,16,0,0,1
39247,86,0,476.183,1
38245,36,0,0,1
39655,20,0,0,1
26754,22,0,0,1
30050,73,0,0,1
36594,29,0,0,1
43340,34,0,0,1
38670,43,0,0,1
26842,66,0,0,1
30127,67,0,198.333,1
44072,23,0,0,1
31734,38,0,0,1
38650,25,0,0,1
36187,34,0,0,1
32115,54,0,0,1
41730,34,0,0,1
34811,81,0,0,1
35576,91,0,0,1
41731,65,0,0,1
25477,19,0,0,0
26035,23,0,0,1
39624,28,0,0,0
43208,75,0,0,1
39569,24,0,0,1
37503,35,0,343,1
35720,44,0,0,1
37798,62,0,0,1
27045,18,0,7.5,1
39900,85,0,0,1
28183,43,0,0,1
41753,69,0,0,0
39918,21,0,0,1
35584,25,0,0,1
27643,16,0,0,0
39577,42,0,0,1
27173,37,0,79.65,1
30175,71,0,0,0
37803,41,0,0,0
36523,21,0,0,1
31293,66,0,0,1
43113,32,0,30.4833,0
38131,48,0,0,1
26419,60,0,0,0
39566,76,0,0,0
41831,26,0,0,1
38927,61,0,0,0
29527,49,0,3.75,1
35388,58,0,0,0
43664,51,0,0,1
42601,62,0,0,1
44598,33,0,4.35,1
30893,25,0,10.75,1
36972,21,0,132.15,1
44597,49,0,0,1
30298,25,0,0,0
38038,18,0,0,1
26866,48,0,0,1
32140,43,0,0,1
30700,30,0,132.017,0
25121,75,0,261.333,1
41724,50,0,0,1
42044,72,0,2503.42,1
27723,21,0,0,1
43347,37,0,0,1
37784,68,0,558.567,1
34293,39,0,8.15,1
42049,75,0,756.067,0
27169,75,0,1383.75,1
28663,80,0,123.45,1
25436,25,0,0,0
41739,87,0,3.31667,1
32064,48,0,12.2833,1
41973,63,0,208.733,1
42059,72,0,0,0
38066,83,0,688.65,1
35981,64,0,2.31667,1
37956,66,0,115.4,1
28082,88,0,0,1
27784,75,0,0,1
30655,28,0,482.817,0
41094,29,0,0,1
42063,69,0,1341.72,1
33846,78,0,575.083,0
26702,80,0,0,1
30260,42,0,25.55,1
39498,90,0,56.5833,1
40549,37,0,0,0
29643,79,0,0,1
29761,26,0,0,0
36925,38,0,0,1
37804,39,0,0,1
36258,60,0,78.6167,1
37078,62,0,319.783,0
39582,56,0,383.833,1
38246,59,0,63.6667,0
32204,35,0,0,1
31652,22,0,0,0
32248,42,0,0,1
43244,61,0,0,1
31615,68,0,0,1
40987,51,0,0,1
32283,82,0,1673.52,0
38414,75,0,28.3667,1
26020,23,0,0,1
30136,61,0,1076.45,1
41285,82,0,12.8833,1
30610,81,0,2.08333,0
31061,46,0,1059.18,1
42600,79,0,2.71667,1
33283,62,0,977.8,1
38057,20,0,0,0
42065,51,0,47.9,0
38228,74,0,391.467,0
39564,84,0,198.233,1
39490,55,0,0,1
41732,85,0,4.66667,1
25876,70,0,2.33333,1
32478,57,0,1562.25,1
39774,30,0,0,1
31695,30,0,0,0
27772,73,0,0,0
40288,41,0,8.71667,1
31758,74,0,52.0167,1
27237,48,0,2.85,1
41810,67,0,5.18333,0
41949,37,0,52.5167,1
39634,34,0,28.2833,1
35124,20,0,0,0
38634,26,0,0,1
41518,26,0,9.03333,1
44118,64,0,5.9,0
35740,54,0,0,1
31003,61,0,4.31667,1
39576,28,0,0,1
27498,72,0,0,1
44691,41,0,0,1
35217,67,0,0,1
30717,69,0,0,1
43807,46,0,80.25,1
39499,39,0,0,0
35630,41,0,0,1
39496,93,0,0,1
44360,71,0,24.9,0
41757,68,0,5.31667,1
25394,57,0,13.9167,1
38997,49,0,0,1
32696,68,0,607.333,0
31297,62,0,11.85,1
39935,64,0,6.43333,1
41957,88,0,8.65,1
25357,49,0,0,1
30690,82,0,288.783,1
42050,72,0,28.75,1
42927,84,0,3.5,1
31771,81,0,51.6333,0
29644,49,0,0,1
37545,55,0,47.6833,1
34394,17,0,372.5,0
28417,46,0,0,1
38054,21,0,0,1
41047,65,0,0,1
36714,58,0,9.28333,1
25733,47,0,0,1
39335,78,0,22.0333,1
37953,68,0,0,1
31752,68,0,2.96667,1
43343,79,0,0,1
32735,57,0,461.467,1
44127,35,0,100.717,0
42048,75,0,70.0167,1
36211,16,0,0,0
39574,32,0,0,1
27624,23,0,0,1
39234,40,0,69.6833,0
40981,68,0,0,1
41734,90,0,4.2,1
32638,93,0,435.983,1
30443,54,0,17.7333,0
39493,57,0,0,1
40669,35,0,82.35,0
38413,75,0,19.0833,0
39572,29,0,0,0
26727,38,0,0,1
41747,27,0,11.8,1
29485,68,0,0,1
39904,30,0,0,1
38079,39,0,1474.35,0
41740,86,0,0,1
29150,88,0,0,1
36483,93,0,0,1
36062,48,0,0,1
39912,30,0,0,0
29064,19,0,0,0
39645,81,0,0,0
37800,24,0,3.9,0
31069,49,0,216.817,1
43439,63,0,3.33333,1
25672,89,0,0,1
41445,73,0,26.15,1
41726,26,0,0,0
33138,45,0,0,1
32253,26,0,0,1
29058,68,0,0,1
37810,64,0,2.73333,1
42047,51,0,0,0
28182,76,0,0,1
38250,19,0,64.0667,1
41571,44,0,46.85,0
39484,77,0,0,1
41729,57,0,94.25,1
37782,87,0,0,1
38991,53,0,445.783,1
39477,88,0,0,1
41735,67,0,734.033,1
39905,60,0,5.03333,1
38076,54,0,0,1
34262,61,0,0,1
30881,47,0,0,1
35874,35,0,21.3167,1
38058,61,0,0,1
26054,85,0,68.65,0
31810,93,0,0,1
38229,86,0,4.33333,1
37232,24,0,54.9333,0
25678,93,0,0,1
39069,42,0,0,1
39162,84,0,426.683,1
40508,65,0,53,0
34976,28,0,0,1
27116,19,0,0,0
40825,79,0,0,1
32288,72,0,3.71667,1
38752,46,0,12.4333,0
42688,56,0,0,1
39074,69,0,0,1
31017,81,0,88.4333,1
35841,81,0,273.583,1
42398,55,0,11.6333,1
40336,26,0,0,0
40585,41,0,0,0
43808,48,0,20.6333,1
42768,26,0,57.8833,1
39174,49,0,5787.27,0
40517,51,0,192.483,1
40590,100,0,382.95,1
42194,55,0,0,1
38761,64,0,0,1
42731,40,0,0,0
40701,52,0,0,1
40522,72,0,0,1
40841,83,0,0,1
27615,24,0,0,1
39183,46,0,0,1
40562,32,0,5.46667,1
40672,45,0,0,1
42749,77,0,270.967,1
34503,24,0,6.16667,0
40488,62,0,12.95,1
32655,41,0,0,1
38737,76,0,0,0
28973,30,0,0,0
40491,44,0,0,1
28892,41,0,0,1
40677,68,0,0,1
32744,51,0,16.25,0
33286,90,0,28.5833,0
30165,48,0,230.917,1
42674,65,0,0,1
40498,63,0,4.23333,1
40574,74,0,181.783,1
42319,37,0,1257.57,0
40819,53,0,0,1
38744,21,0,0,0
42680,52,0,0,0
36074,73,0,91.6833,1
43911,32,0,0,0
37215,20,0,3.01667,1
44170,28,0,0,0
40821,33,0,0,1
38080,48,0,528.2,0
39332,37,0,0,1
40582,62,0,6.03333,1
40689,44,0,189.3,0
31451,94,0,34.0833,0
38549,88,0,0,1
40281,80,0,5.5,1
37126,66,0,0,1
37809,80,0,0,1
37612,60,0,35.3667,1
38455,42,0,0,1
40970,78,0,959.767,1
37006,58,0,0,1
29491,35,0,31.9,1
27879,47,0,0,1
26377,66,0,0,0
29982,61,0,0,1
39076,58,0,94.9333,0
39169,81,0,0,1
27178,63,0,6.2,0
44907,81,0,0,1
42696,62,0,0,1
43998,101,0,615.6,1
40591,78,0,71.8333,1
42463,66,0,92.9167,1
42441,70,0,55.6,1
32724,40,0,218.75,1
42764,80,0,0,1
38618,54,0,0,0
40837,77,0,267.35,1
33666,37,0,5.33333,0
31597,61,0,2.5,1
42656,63,0,113.85,0
35135,51,0,2399.93,1
31092,20,0,0,0
29645,82,0,1403.8,1
42744,56,0,0,1
27817,76,0,118.917,0
41123,36,0,0,1
37688,61,0,0,1
42750,42,0,0,1
39189,70,0,169.9,0
30045,25,0,0,0
42751,68,0,0,1
43293,41,0,0,0
40563,34,0,0,1
40816,48,0,7.31667,1
42450,93,0,0,1
27535,55,0,0,1
42753,58,0,0,1
42108,21,0,578,1
42132,26,0,23.7667,0
32179,30,0,0,0
40575,67,0,0,1
29354,21,0,0,1
40679,85,0,74.4167,1
42455,79,0,0,1
38745,62,0,136.4,1
28246,66,0,264.3,1
42516,71,0,0,0
28654,86,0,0,0
39448,82,0,85.3,1
39158,59,0,0,1
37526,72,0,0,0
25843,25,0,0,1
37404,71,0,0,1
29133,44,0,0,1
42928,62,0,0,1
26835,63,0,0,1
38622,40,0,0,1
44710,62,0,25,1
32212,37,0,0,1
41717,28,0,0,1
30733,72,0,0,1
39470,23,0,0,1
39584,24,0,0,1
40505,45,0,73.3,1
37181,21,0,9.6,1
42685,88,0,0,1
28978,49,0,0,1
40435,20,0,0,0
39071,22,0,0,1
37293,34,0,0,1
26333,26,0,0,0
35139,26,0,0,1
38085,25,0,0,1
27620,57,0,0,1
38811,34,0,0,0
42842,35,0,0,1
36215,24,0,0,0
39178,49,0,0,1
40596,30,0,0,0
40702,32,0,0,1
42442,40,0,9.16667,1
40838,31,0,0,1
39152,49,0,0,0
42739,35,0,0,0
26354,35,0,0,1
31050,24,0,0,1
31331,54,0,20.0667,1
39184,31,0,0,0
35746,35,0,0,1
29529,18,0,0,0
40697,21,0,0,1
38738,38,0,0,1
25471,53,0,23.3333,1
31299,51,0,0,1
44264,41,0,1.83333,1
39056,28,0,0,1
26596,35,0,60.75,1
40740,20,0,0,1
40495,40,0,0,1
28357,36,0,0,1
40678,32,0,0,0
29138,85,0,7.75,1
42676,31,0,9.1,0
40807,46,0,0,1
40680,44,0,0,1
40820,22,0,0,0
33092,59,0,0,1
39570,50,0,0,0
35655,16,0,0,0
25603,54,0,0,0
33683,45,0,0,1
37607,60,0,146.75,1
39159,52,0,538.75,1
28000,76,0,610.683,1
26854,30,0,129.133,1
43544,26,0,0,1
40980,77,0,0,1
28162,85,0,799.833,1
37954,79,0,14.3,1
38754,39,0,0,0
39557,87,0,142.717,1
39481,36,0,0,0
44860,23,0,0,1
35196,39,0,80.2833,1
39639,27,0,0,1
25553,57,0,14.2,0
36010,24,0,0,0
38760,20,0,0,0
35730,28,0,0,1
25519,34,0,0,1
32473,43,0,0,0
41809,37,0,0,0
40817,28,0,49,0
42451,22,0,0,0
44236,68,0,0,1
40592,45,0,0,1
39080,22,0,0,1
32420,56,0,0,1
26673,72,0,0,1
42653,46,0,0,0
34996,34,0,0,0
32956,18,0,0,1
34820,19,0,0,1
39180,17,0,38.3333,1
40523,31,0,0,1
40830,19,0,0,0
36070,48,0,196.35,0
40843,35,0,0,0
42658,28,0,0,1
39185,25,0,0,1
32265,64,0,0,1
36060,21,0,0,0
43597,41,0,0,1
38773,23,0,0,0
35624,36,0,0,1
38625,26,0,0,0
38331,35,0,0,0
25951,23,0,0,1
43549,23,0,0,1
42136,26,0,0,0
29098,30,0,0,1
31483,55,0,22.0333,1
43595,19,0,0,0
32641,39,0,0,0
37337,25,0,0,1
37546,38,0,0,1
29341,37,0,0,1
40567,33,0,0,0
43412,45,0,0,0
40675,80,0,0,1
42682,27,0,0,1
32481,24,0,0,0
26656,44,0,0,1
42668,47,0,0,1
28231,28,0,0,1
25998,55,0,0,1
25878,42,0,0,1
40500,32,0,0,0
29631,66,0,9.63333,1
32619,57,0,30.75,1
26715,26,0,0,1
37521,26,0,0,0
40685,24,0,110.683,1
31672,19,0,0,1
31639,20,0,0,1
42459,86,0,0,1
28884,25,0,0,0
38755,48,0,0,1
44857,38,0,97.0667,1
42762,33,0,0,1
39079,28,0,0,0
31493,37,0,550.4,1
32345,53,0,0,1
25517,28,0,0,0
34970,25,0,0,1
32740,28,0,0,0
40698,21,0,0,1
40833,23,0,5.5,0
30043,47,0,0,0
42728,57,0,0,0
36455,54,0,0,0
31011,41,0,0,1
28251,36,0,0,1
27519,19,0,0,1
39181,57,0,0,0
40668,85,0,15.7,1
42265,51,0,4.68333,0
38741,66,0,0,1
40524,21,0,0,0
42443,44,0,0,1
38770,62,0,0,0
28409,86,0,0,1
40808,56,0,10.25,0
38774,71,0,3.5,1
42666,26,0,0,1
25819,22,0,0,1
34140,37,0,0,1
35728,52,0,0,1
40568,57,0,10.15,1
39014,56,0,0,0
